company_name,domain,sector,employee_band,country,hq_city,annual_revenue_band,founded_year,funding_stage,crm_platform,monthly_ad_spend_band,ad_platforms,is_hiring,open_roles
Greystone Advisory BV,greystone-advisory.example,Professional services,1-10,NL,Amsterdam,under £1m,2001,Seed,HubSpot,under £5k,"[""Google Ads""]",False,0
Vantage Associates SAS,vantage-associates.example,Professional services,1-10,FR,Paris,under £1m,2017,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Tamarind Goods GmbH,tamarind-goods.example,Retail,11-50,DE,Berlin,£1m-£10m,2021,Bootstrapped,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,1
Tamarind Market SAS,tamarind-market.example,Retail,11-50,FR,Toulouse,£1m-£10m,2009,Bootstrapped,HubSpot,under £5k,"[""Meta Ads""]",False,0
Kelvin Digital Ltd,kelvin-digital.example,Software,1-10,UK,Bristol,under £1m,2018,Seed,Spreadsheet,none,[],False,0
Marigold Associates Inc,marigold-associates.example,Professional services,1-10,US,Boston,under £1m,2000,Seed,No CRM,under £5k,"[""Google Ads""]",False,0
Quayside Tutors BV,quayside-tutors.example,Education,1-10,NL,Rotterdam,under £1m,2019,Bootstrapped,HubSpot,under £5k,"[""Meta Ads""]",False,0
Zephyr Medical GmbH,zephyr-medical.example,Healthcare,1-10,DE,Munich,£1m-£10m,2005,Bootstrapped,HubSpot,none,[],False,0
Pinecrest Finance Inc,pinecrest-finance.example,Financial services,201-1000,US,Chicago,£50m-£250m,1994,Series C+,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Microsoft Ads""]",False,0
Tidewater Accountants SAS,tidewater-accountants.example,Professional services,51-200,FR,Lyon,£10m-£50m,2015,Bootstrapped,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Kingsway Dental Ltd,kingsway-dental.example,Healthcare,201-1000,UK,Manchester,£50m-£250m,1977,Series C+,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,25
Dunmore Data Ltd,dunmore-data.example,Software,11-50,UK,Bristol,£1m-£10m,2006,Bootstrapped,Pipedrive,under £5k,"[""Microsoft Ads""]",True,6
Aurora Partners Ltd,aurora-partners.example,Financial services,1-10,UK,London,under £1m,1996,Seed,Spreadsheet,under £5k,"[""Google Ads""]",False,0
Moorland Retail Inc,moorland-retail.example,Retail,11-50,US,Chicago,£10m-£50m,2013,Series A,Pipedrive,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0
Moorland Consulting SAS,moorland-consulting.example,Professional services,1-10,FR,Lyon,under £1m,2020,Seed,Pipedrive,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",True,1
Kelvin Shipping Ltd,kelvin-shipping.example,Logistics,11-50,UK,Edinburgh,£1m-£10m,2011,Seed,Spreadsheet,none,[],False,0
Tamarind Finance Ltd,tamarind-finance.example,Financial services,1-10,UK,Birmingham,under £1m,2024,Bootstrapped,Pipedrive,none,[],True,2
Riverside Insurance SAS,riverside-insurance.example,Financial services,51-200,FR,Paris,£10m-£50m,1997,Series A,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,7
Zephyr Market Inc,zephyr-market.example,Retail,11-50,US,San Francisco,£1m-£10m,1999,Bootstrapped,Pipedrive,under £5k,"[""Google Ads""]",False,0
Meridian Transport Inc,meridian-transport.example,Logistics,11-50,US,New York,£1m-£10m,2000,Series A,Salesforce,£5k-£25k,"[""Meta Ads"", ""TikTok Ads""]",False,0
Highgate Digital Inc,highgate-digital.example,Software,201-1000,US,Seattle,£50m-£250m,2008,Series B,HubSpot,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0
Tidewater Advisory Ltd,tidewater-advisory.example,Professional services,11-50,UK,Manchester,£1m-£10m,2018,Bootstrapped,HubSpot,under £5k,"[""Google Ads""]",False,0
Elmstead Insurance BV,elmstead-insurance.example,Financial services,11-50,NL,Eindhoven,£1m-£10m,1996,Seed,Pipedrive,under £5k,"[""Google Ads""]",True,5
Highgate Capital Inc,highgate-capital.example,Financial services,1-10,US,San Francisco,under £1m,2020,Bootstrapped,Pipedrive,£5k-£25k,"[""LinkedIn Ads"", ""Microsoft Ads""]",False,0
Evergreen Works Inc,evergreen-works.example,Manufacturing,11-50,US,Boston,£1m-£10m,1995,Bootstrapped,HubSpot,none,[],False,0
Tamarind Medical Ltd,tamarind-medical.example,Healthcare,11-50,UK,Bristol,£1m-£10m,2010,Bootstrapped,Salesforce,none,[],False,0
Rosewood Couriers GmbH,rosewood-couriers.example,Logistics,11-50,DE,Munich,£1m-£10m,2001,Seed,Pipedrive,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0
Falcon Consulting Inc,falcon-consulting.example,Professional services,51-200,US,San Francisco,£10m-£50m,1996,Bootstrapped,HubSpot,under £5k,"[""Google Ads""]",True,8
Evergreen Industries Inc,evergreen-industries.example,Manufacturing,1-10,US,New York,under £1m,2014,Bootstrapped,No CRM,none,[],False,0
Ironbridge Pharma SAS,ironbridge-pharma.example,Healthcare,51-200,FR,Lyon,£10m-£50m,2021,Bootstrapped,Pipedrive,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",True,10
Northwind Transport Inc,northwind-transport.example,Logistics,201-1000,US,Seattle,£250m+,2013,Series B,Salesforce,£25k-£100k,"[""Meta Ads"", ""Microsoft Ads"", ""TikTok Ads""]",True,16
Ivywood Haulage GmbH,ivywood-haulage.example,Logistics,201-1000,DE,Hamburg,£50m-£250m,1968,Public,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,21
Granite Wealth SAS,granite-wealth.example,Financial services,11-50,FR,Paris,£1m-£10m,2023,Bootstrapped,No CRM,none,[],False,0
Kelvin Insurance BV,kelvin-insurance.example,Financial services,201-1000,NL,Rotterdam,£50m-£250m,1991,Series B,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,23
Redwood Manufacturing GmbH,redwood-manufacturing.example,Manufacturing,201-1000,DE,Hamburg,£50m-£250m,1986,Series C+,Salesforce,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",True,16
Upland Legal Inc,upland-legal.example,Professional services,51-200,US,Boston,£10m-£50m,2008,Bootstrapped,Spreadsheet,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,12
Lindenwood Finance Inc,lindenwood-finance.example,Financial services,11-50,US,Seattle,£1m-£10m,2005,Bootstrapped,Spreadsheet,under £5k,"[""Google Ads""]",False,0
Brightwater Academy GmbH,brightwater-academy.example,Education,1-10,DE,Hamburg,under £1m,2006,Bootstrapped,Spreadsheet,under £5k,"[""Meta Ads""]",True,1
Lindenwood Engineering Ltd,lindenwood-engineering.example,Manufacturing,11-50,UK,London,£1m-£10m,2015,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Bluebell Wealth Ltd,bluebell-wealth.example,Financial services,1-10,UK,Manchester,under £1m,1996,Bootstrapped,Spreadsheet,none,[],False,0
Tamarind Advisory SAS,tamarind-advisory.example,Professional services,11-50,FR,Paris,£1m-£10m,2002,Seed,HubSpot,none,[],False,0
Inkwell Logistics SAS,inkwell-logistics.example,Logistics,11-50,FR,Lyon,£1m-£10m,2017,Seed,Pipedrive,under £5k,"[""LinkedIn Ads""]",True,1
Brightwater Capital Ltd,brightwater-capital.example,Financial services,1000+,UK,Edinburgh,£250m+,2013,Public,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,63
Kelvin Legal GmbH,kelvin-legal.example,Professional services,1-10,DE,Hamburg,under £1m,2010,Bootstrapped,Spreadsheet,under £5k,"[""Microsoft Ads""]",True,3
Keystone Stores Inc,keystone-stores.example,Retail,11-50,US,Boston,£1m-£10m,2014,Bootstrapped,HubSpot,none,[],False,0
Keystone Recruitment BV,keystone-recruitment.example,Professional services,11-50,NL,Utrecht,£1m-£10m,2013,Series A,HubSpot,under £5k,"[""Meta Ads""]",True,3
Zephyr Haulage Inc,zephyr-haulage.example,Logistics,11-50,US,Austin,£1m-£10m,2002,Seed,Salesforce,under £5k,"[""TikTok Ads""]",False,0
Nimbus Care Inc,nimbus-care.example,Healthcare,1-10,US,Seattle,under £1m,2006,Bootstrapped,HubSpot,under £5k,"[""LinkedIn Ads""]",False,0
Riverside Tutors Inc,riverside-tutors.example,Education,1-10,US,Chicago,under £1m,1997,Seed,HubSpot,under £5k,"[""TikTok Ads""]",False,0
Lindenwood Education Inc,lindenwood-education.example,Education,11-50,US,Chicago,£1m-£10m,2008,Bootstrapped,Spreadsheet,under £5k,"[""Google Ads""]",True,3
Umber College Inc,umber-college.example,Education,1000+,US,Austin,£250m+,2016,Series C+,Salesforce,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0
Willow Digital Ltd,willow-digital.example,Software,11-50,UK,Bristol,£1m-£10m,2019,Seed,HubSpot,none,[],True,7
Pinecrest Engineering Inc,pinecrest-engineering.example,Manufacturing,51-200,US,Boston,£50m-£250m,2023,Bootstrapped,Spreadsheet,none,[],True,12
Glenmoor Insurance Ltd,glenmoor-insurance.example,Financial services,11-50,UK,London,£1m-£10m,2011,Seed,HubSpot,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",True,2
Emberly Finance Inc,emberly-finance.example,Financial services,11-50,US,San Francisco,£1m-£10m,2020,Bootstrapped,No CRM,under £5k,"[""LinkedIn Ads""]",False,0
Hawthorn Logistics SAS,hawthorn-logistics.example,Logistics,1000+,FR,Toulouse,£250m+,1991,Series C+,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Microsoft Ads"", ""TikTok Ads""]",True,73
Harbour Care Ltd,harbour-care.example,Healthcare,201-1000,UK,Edinburgh,£50m-£250m,1985,Series B,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,27
Oakridge Advisory Ltd,oakridge-advisory.example,Professional services,51-200,UK,Leeds,£10m-£50m,1998,Series C+,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Moorland Health Inc,moorland-health.example,Healthcare,11-50,US,Chicago,£1m-£10m,2016,Seed,Spreadsheet,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",True,6
Nettlefield Shipping Ltd,nettlefield-shipping.example,Logistics,201-1000,UK,Manchester,£50m-£250m,2021,Bootstrapped,Salesforce,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0
Redwood College Inc,redwood-college.example,Education,11-50,US,Austin,£1m-£10m,1998,Bootstrapped,Pipedrive,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Pennine Systems Ltd,pennine-systems.example,Software,11-50,UK,Edinburgh,£1m-£10m,2016,Bootstrapped,Spreadsheet,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",False,0
Valley Legal Inc,valley-legal.example,Professional services,1000+,US,Seattle,£250m+,1975,Private equity,Salesforce,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",False,0
Pinecrest Capital Inc,pinecrest-capital.example,Financial services,1-10,US,Austin,under £1m,2001,Bootstrapped,No CRM,none,[],True,2
Cedar Dental Ltd,cedar-dental.example,Healthcare,51-200,UK,Edinburgh,£10m-£50m,2011,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0
Evergreen Transport GmbH,evergreen-transport.example,Logistics,51-200,DE,Munich,£10m-£50m,2014,Series B,Spreadsheet,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,12
Brightwater Wealth Ltd,brightwater-wealth.example,Financial services,1-10,UK,Manchester,under £1m,2005,Bootstrapped,Pipedrive,under £5k,"[""Microsoft Ads""]",True,2
Yarrow Shipping Ltd,yarrow-shipping.example,Logistics,11-50,UK,Birmingham,under £1m,2007,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0
Driftwood Pharma Inc,driftwood-pharma.example,Healthcare,1-10,US,Boston,under £1m,2013,Bootstrapped,Spreadsheet,under £5k,"[""LinkedIn Ads""]",False,0
Falcon Data Ltd,falcon-data.example,Software,11-50,UK,Bristol,£1m-£10m,2023,Series A,HubSpot,under £5k,"[""Google Ads""]",False,0
Aurora Data Inc,aurora-data.example,Software,51-200,US,San Francisco,£10m-£50m,2015,Series A,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,7
Granite Haulage Ltd,granite-haulage.example,Logistics,11-50,UK,Leeds,£1m-£10m,1995,Seed,No CRM,none,[],False,0
Driftwood Consulting SAS,driftwood-consulting.example,Professional services,1000+,FR,Toulouse,£250m+,2019,Series B,HubSpot,none,[],True,60
Thornbury Stores GmbH,thornbury-stores.example,Retail,1-10,DE,Hamburg,under £1m,2004,Seed,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Jasper Industries Ltd,jasper-industries.example,Manufacturing,51-200,UK,London,£10m-£50m,2010,Seed,HubSpot,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,9
Ashford Trading SAS,ashford-trading.example,Retail,51-200,FR,Paris,£10m-£50m,2007,Bootstrapped,Spreadsheet,under £5k,"[""Meta Ads""]",False,0
Westbrook Medical Ltd,westbrook-medical.example,Healthcare,11-50,UK,Bristol,£1m-£10m,2017,Series A,HubSpot,none,[],False,0
Silverline Logistics Inc,silverline-logistics.example,Logistics,51-200,US,San Francisco,£10m-£50m,2016,Bootstrapped,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,9
Driftwood Logistics BV,driftwood-logistics.example,Logistics,1-10,NL,Eindhoven,under £1m,2005,Series A,No CRM,none,[],False,0
Kelvin Components Inc,kelvin-components.example,Manufacturing,201-1000,US,San Francisco,£50m-£250m,2010,Series A,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Nettlefield Partners SAS,nettlefield-partners.example,Financial services,11-50,FR,Paris,£1m-£10m,1997,Series A,Spreadsheet,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",False,0
Inkwell Labs Inc,inkwell-labs.example,Software,51-200,US,Seattle,£10m-£50m,2011,Bootstrapped,HubSpot,none,[],True,7
Evergreen Insurance Ltd,evergreen-insurance.example,Financial services,51-200,UK,Birmingham,£10m-£50m,2005,Bootstrapped,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Brightwater Cloud Ltd,brightwater-cloud.example,Software,201-1000,UK,Edinburgh,£50m-£250m,2007,Bootstrapped,Pipedrive,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,23
Stonebridge Associates BV,stonebridge-associates.example,Professional services,1000+,NL,Eindhoven,£250m+,2013,Private equity,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""TikTok Ads""]",True,54
Pinecrest Couriers SAS,pinecrest-couriers.example,Logistics,201-1000,FR,Paris,£50m-£250m,1975,Bootstrapped,HubSpot,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0
Ironbridge Consulting SAS,ironbridge-consulting.example,Professional services,11-50,FR,Paris,£1m-£10m,1999,Bootstrapped,No CRM,under £5k,"[""Microsoft Ads""]",True,3
Silverline Advisory BV,silverline-advisory.example,Professional services,1-10,NL,Amsterdam,under £1m,2003,Bootstrapped,Spreadsheet,none,[],False,0
Keystone Education BV,keystone-education.example,Education,201-1000,NL,Rotterdam,£50m-£250m,1972,Series C+,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Tamarind Fabrication SAS,tamarind-fabrication.example,Manufacturing,201-1000,FR,Paris,£50m-£250m,1999,Private equity,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Dunmore Finance Ltd,dunmore-finance.example,Financial services,51-200,UK,Bristol,£10m-£50m,2014,Series B,HubSpot,none,[],True,13
Hawthorn Stores Inc,hawthorn-stores.example,Retail,1-10,US,Austin,£1m-£10m,2007,Seed,No CRM,under £5k,"[""LinkedIn Ads""]",False,0
Silverline Clinics Ltd,silverline-clinics.example,Healthcare,201-1000,UK,Manchester,£50m-£250m,1973,Series B,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0
Ivywood Manufacturing BV,ivywood-manufacturing.example,Manufacturing,1000+,NL,Eindhoven,£250m+,2010,Private equity,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,61
Brightwater Labs GmbH,brightwater-labs.example,Software,1-10,DE,Frankfurt,under £1m,2005,Bootstrapped,No CRM,under £5k,"[""Google Ads""]",False,0
Cobalt Trading Ltd,cobalt-trading.example,Retail,1-10,UK,Bristol,under £1m,2011,Seed,HubSpot,under £5k,"[""Google Ads""]",True,1
Marigold Digital Ltd,marigold-digital.example,Software,11-50,UK,Leeds,£1m-£10m,2012,Seed,No CRM,under £5k,"[""Google Ads""]",False,0
Larkspur Digital Ltd,larkspur-digital.example,Software,1000+,UK,Bristol,£250m+,1979,Bootstrapped,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,55
Ivywood Goods GmbH,ivywood-goods.example,Retail,201-1000,DE,Munich,£50m-£250m,2009,Private equity,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,23
Orchard Goods Inc,orchard-goods.example,Retail,201-1000,US,Seattle,£50m-£250m,2020,Series B,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""TikTok Ads""]",False,0
Larkspur Health SAS,larkspur-health.example,Healthcare,51-200,FR,Toulouse,£10m-£50m,2024,Seed,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Microsoft Ads""]",True,4
Pinecrest Haulage Ltd,pinecrest-haulage.example,Logistics,201-1000,UK,London,£50m-£250m,1982,Series B,No CRM,£5k-£25k,"[""Google Ads"", ""TikTok Ads""]",True,16
Quayside Learning Ltd,quayside-learning.example,Education,11-50,UK,Bristol,£1m-£10m,2021,Series B,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Dunmore Medical Inc,dunmore-medical.example,Healthcare,1-10,US,Austin,under £1m,1997,Bootstrapped,Pipedrive,none,[],True,4
Emberly Health SAS,emberly-health.example,Healthcare,1000+,FR,Toulouse,£250m+,1995,Private equity,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,61
Harbour Cloud SAS,harbour-cloud.example,Software,201-1000,FR,Toulouse,£50m-£250m,1983,Series A,Salesforce,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",False,0
Rosewood Components Ltd,rosewood-components.example,Manufacturing,51-200,UK,Manchester,£50m-£250m,2001,Series B,Spreadsheet,none,[],False,0
Falcon Market BV,falcon-market.example,Retail,51-200,NL,Utrecht,£10m-£50m,1997,Bootstrapped,HubSpot,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0
Meridian Software SAS,meridian-software.example,Software,51-200,FR,Toulouse,£10m-£50m,2005,Bootstrapped,Pipedrive,under £5k,"[""LinkedIn Ads""]",True,11
Valley Logistics SAS,valley-logistics.example,Logistics,51-200,FR,Toulouse,£10m-£50m,2015,Series A,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Bramble Trading BV,bramble-trading.example,Retail,201-1000,NL,Amsterdam,£50m-£250m,2023,Private equity,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""TikTok Ads""]",True,18
Larkspur Associates GmbH,larkspur-associates.example,Professional services,1000+,DE,Hamburg,£250m+,1981,Public,Pipedrive,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,65
Clearwater Recruitment Inc,clearwater-recruitment.example,Professional services,201-1000,US,Seattle,£50m-£250m,2024,Bootstrapped,Salesforce,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0
Quartz Advisory Ltd,quartz-advisory.example,Professional services,1000+,UK,Manchester,£250m+,2008,Bootstrapped,HubSpot,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""TikTok Ads""]",True,68
Elmstead Goods Ltd,elmstead-goods.example,Retail,51-200,UK,Bristol,£10m-£50m,2017,Bootstrapped,Pipedrive,under £5k,"[""Meta Ads""]",True,6
Falcon Lending Inc,falcon-lending.example,Financial services,1-10,US,Chicago,under £1m,2022,Seed,Spreadsheet,none,[],False,0
Tamarind Software Ltd,tamarind-software.example,Software,11-50,UK,Edinburgh,under £1m,2004,Bootstrapped,Salesforce,under £5k,"[""Meta Ads""]",True,4
Ironbridge Clinics Inc,ironbridge-clinics.example,Healthcare,51-200,US,Austin,£10m-£50m,2000,Bootstrapped,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0
Marigold Recruitment Inc,marigold-recruitment.example,Professional services,1-10,US,Seattle,under £1m,2002,Seed,No CRM,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",False,0
Yarrow Tutors Inc,yarrow-tutors.example,Education,1-10,US,New York,under £1m,2010,Bootstrapped,Spreadsheet,under £5k,"[""Microsoft Ads""]",False,0
Upland Insurance BV,upland-insurance.example,Financial services,1000+,NL,Amsterdam,£250m+,1967,Public,Salesforce,£5k-£25k,"[""Google Ads"", ""TikTok Ads""]",True,74
Umber Goods SAS,umber-goods.example,Retail,1000+,FR,Lyon,£250m+,1970,Public,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,62
Stonebridge Stores Ltd,stonebridge-stores.example,Retail,201-1000,UK,Bristol,£50m-£250m,1992,Series B,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""TikTok Ads""]",False,0
Marigold Legal GmbH,marigold-legal.example,Professional services,1-10,DE,Hamburg,under £1m,2023,Series A,Pipedrive,under £5k,"[""Google Ads""]",False,0
Marigold Goods Inc,marigold-goods.example,Retail,1-10,US,Chicago,under £1m,2010,Bootstrapped,Spreadsheet,none,[],False,0
