lead_id,is_real_business,persona,problem_specificity,urgency,brief_fit,reason,status,error,card_hash,brief_hash,prompt_version,model_id
L05561,unclear,unclear,vague,none,none,"No company name, job title, or problem stated. Email domain suggests tutoring, not B2B ads buyer.",ok,,908f6baa51adda040d4eba4c20b4368805202aa8ea482f53b1a4da0ee9e954d6,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05563,no,unclear,vague,none,none,"No company name, no job title, vague problem statement, personal email domain. Insufficient signals of a real B2B business with paid ads.",ok,,18f7dd5f5e58e856e16562c1585700b6bdbda16bef9acf99501a39fe5ddc99da,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05569,unclear,buyer,vague,none,partial,"Real company signal (email domain) with relevant problem, but no specifics on ad spend, CRM, or sales process. Missing company name and title.",ok,,f7ceb117e9ab9a3c5d21bdabd805b2f44cf994568f4a799fdbfca545854db8d5,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05570,no,unclear,boilerplate,none,none,"Boilerplate marketing copy, no company name, no job title, hotmail email. Not a real business inquiry.",ok,,f30d8b8fd50a78d81b5dee28a52ad2063b752117b28f2b8bd7b58ede64d6f5e3,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05579,unclear,buyer,vague,none,partial,"Mentions LinkedIn ROI improvement but no company name, job title, or specifics. Email domain suggests a real business but insufficient detail.",ok,,8abbc22cfe9dc46cf57da496cd6f89fd7e1ae3fcc80d9e18643348cd1822ceaf,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05593,unclear,vendor,boilerplate,none,none,"Vendor pitching their B2B list service to us, not a buyer with a real problem. No company details or genuine need.",ok,,7d7173615c19a93e627282d02eb28a9e9e914adf10b35440c7020df69f7b110d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05595,unclear,unclear,specific,researching,partial,"CRM-to-ads integration is relevant, but no company name, title, or business domain raises credibility concerns.",ok,,da5a1957c7ec702ee6d2c86cdde0742aed809052cc3d3d1a9165c30394e7bba3,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05604,yes,buyer,specific,this_quarter,weak,"Real B2B company with concrete lead scoring need, but haulage/logistics unlikely to run paid ads generating inbound leads.",ok,,8e8648f8a1da23541d2b0cbe98faad5cad96176f56da51a6b2fe69e86c2dce7e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05622,unclear,competitor,vague,none,none,"Competitor from another conversion-value platform seeking walkthrough, not evaluating for their own business need.",ok,,4f71cac50f2f9c9edb172de02af1b6f92814416ea13ecd008c94a9b563eb416f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05625,unclear,unclear,specific,this_quarter,partial,"Specific budget and timeline signal real intent, but missing company name, title, and non-business email domain raise authenticity concerns.",ok,,28639a5e2666fba35f9ae695064cc52c604c8e6ecffe39e919220640f3e48b93,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05629,unclear,vendor,vague,none,none,"Vendor pitching CRM integration, not a buyer. No company details or ad spend mentioned. Wrong persona for EMVA.",ok,,0b52690526f420c1e145ed623c9763c2895c2f07a65b69daec3ab49b2685abb4,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05639,unclear,buyer,specific,researching,partial,"CRM-to-ads integration is relevant, but no mention of paid ad spend, lead quality issues, or revenue tracking pain. Outlook domain is suspicious.",ok,,0c43afa708c88cc8188309fd71a7e75a18edf91528ca30eb7ad2e34fd4531e48,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05642,unclear,unclear,vague,none,weak,"Vague problem statement ('infotmation'), no company name or job title provided. Email domain suggests a business but insufficient detail to qualify.",ok,,fa480847f7361a7333620e4d762b95918500790a99b24dc735ca5b1d084e948e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05645,no,unclear,boilerplate,none,none,"Blank company and job title, iCloud email, generic marketing copy unrelated to lead scoring or ad attribution.",ok,,02f0839f252c56e15206abc5f173b52ac8e06feea2f9445cf4539345cbb8284f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05655,yes,vendor,specific,researching,none,"Vendor seeking resale partnership, not a buyer with their own ad spend and sales team.",ok,,d134c7ef6822a4e0eeae8fa14c79a47715af3fab1059c0fa1cd00212fa8585f9,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05662,no,unclear,vague,now,none,"No company name, no job title, hotmail email. Cannot verify real business or B2B advertising operation.",ok,,73226cb5fd9c0dd4e1ddf6fd24d9b1c0fdd23b5e89337c6c84279ea3129038a2,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05666,yes,buyer,specific,this_quarter,strong,CRO at manufacturing firm seeking 2-seat pricing with 8-week timeline. Likely needs lead scoring for ad ROI tracking.,ok,,d8817b93bed5498cd478be72526e24f6fe572e166903790e0288855ed914e5eb,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05670,yes,nonprofit,specific,none,none,NGO without sales process or revenue model. Problem is relevant but they don't fit buyer profile—no B2B sales team or CRM-driven revenue cycle.,ok,,59c021a2e5f9a7fba70cddb1767adc3ebdf6dba927d42c0b7447da5bef92f22f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05674,yes,nonprofit,specific,this_quarter,none,"Nonprofit organization dependent on donations, not B2B lead generation with sales team and CRM.",ok,,59595fc6ff505821264db3c456522e87fd5f326402a4e71f4e17041c5960b95f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05694,yes,buyer,specific,none,strong,Marketing executive at medical company with concrete attribution problem: identifying high-quality leads by campaign. Fits buyer profile perfectly.,ok,,6f9bdf44fa0cd9525dbf26b3ffe30b2d2c71f2563f67d7bebf2d7c1d5337204e,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05724,unclear,buyer,vague,none,weak,"College unlikely to run B2B lead gen ads. Vague problem statement. Yahoo email suggests personal account, not company domain.",ok,,39767ebdf387444c4cb4be36ac2d8cd993b9da252311e0fed1bb1eb17c54e6f0,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05726,unclear,unclear,vague,none,weak,Vague inquiry with no specific problem stated. Accountancy firm unlikely to be B2B lead gen advertiser. Gmail domain suggests personal email.,ok,,4f47190b70930c8c05e7fc2f232a99435c812d14f3a143a7115356bad4ad811c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05727,yes,competitor,vague,this_quarter,none,"Competitor employee seeking platform walkthrough, not a buyer evaluating for their own business needs.",ok,,bbe168361d679702c16837e93ce4a319b95c5add37882cd310e09effb3f5c66f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05733,yes,buyer,specific,this_quarter,strong,"Clear attribution problem, approved budget, quarterly timeline. Email domain suggests real company. Fits buyer profile perfectly.",ok,,5a3c8d8a4ce7836e67cb13b6cbcaea775c4c39a1bc931140970b9ed0975520fd,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05737,yes,buyer,specific,now,strong,Founder at logistics company with concrete lead quality problem from Meta ads. Real business with sales team feedback indicates active advertising and sales process.,ok,,43b44d79598f64acf8226f1e7deef8556e57575ac326946149c7a0f8387c5a50,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05739,yes,vendor,specific,researching,none,"Vendor seeking resale products, not a buyer with their own lead quality problem.",ok,,03483504ef5ab3d518d02be58d1cc3b5c512d370a4fb2a38cb2151996c5fea05,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05744,no,unclear,specific,none,none,"No company name provided, iCloud email domain, and 'Assistant' title suggest personal account, not business representative.",ok,,c3fc4a8b150c65a9de9d8c7d09c475cba4f6494cf4a62aa00bf0fddc9b310479,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05747,yes,buyer,specific,researching,none,NGO with no sales process or paid ads. CRM-to-ads integration irrelevant without B2B lead generation.,ok,,a456eb9fe93f79f1882975b1731bb7b3f9ab9a8e20701750f0d01526e93bf846,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05768,yes,buyer,specific,this_quarter,partial,Real healthcare org with March deadline and tool replacement need. Unclear if they run paid ads or have sales process.,ok,,c76682f4b877db86383808a88bc7f1b06547dcfaf237f63bafc9fd0eb1ff2edc,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05769,unclear,buyer,specific,none,strong,"Concrete problem matching our product (lead-to-revenue tracking), real budget mentioned. But no company name or domain raises verification concerns.",ok,,9920f7da8a8c079d06bcbc1ee3f9114027cbe059803d9bb08b3b02edacfc9be6,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05774,unclear,competitor,specific,none,none,"Competitor from another conversion-value platform seeking walkthrough, not evaluating for their own business needs.",ok,,9fbe7b507b35394699558827b475ede8455a4a5c3b8082cef38da40a2274bcdc,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05780,unclear,unclear,vague,none,partial,"Mentions LinkedIn ROI but no company name, job title, or business details. Yahoo email suggests personal account. Insufficient information to qualify.",ok,,683bddbc4354fc35c6bd30f4d0e23326ac05eee1110185425f86795b28e272cf,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05786,unclear,competitor,specific,none,none,"Competitor researching ad-scoring. No company details provided. Email domain suggests retail, not ad-tech.",ok,,6aa5681cb24860d4c12fe627207dcc3cb77f4ac5b7b2f329b88ac22d977172d3,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05798,unclear,job_seeker,vague,none,none,"Job seeker exploring ad tech before applying. No company details, no real business problem, no buying intent.",ok,,af3d9606dfbf033cc7e1c88a846d0de27a9b7f11e22e087fbf4ff86bd9e44e92,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05802,unclear,unclear,specific,none,partial,"Specific problem (Google Ads-CRM connection) matches our product, but no company name, job title, or business email raises credibility concerns.",ok,,e7f4208a76a2979640b4c1e2c5b5cb133d8f8050acaecda535ddbd51bd8bc6b8,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05807,unclear,competitor,specific,this_quarter,none,Competitor researching our product. No company name provided. Admits building similar solution.,ok,,4bb393948418601b2d95eb3f2481cdb9658c581fc878616bff6c67d89343eb9b,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05816,unclear,student,vague,none,none,Student job title is a deal-breaker. Problem statement is generic and in French. No evidence of real ad spend or sales operation.,ok,,c2a87c725fc720a7b602060c7eb6612c2caa046c409243a13f9e0cbe1cc9f534,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05824,no,unclear,vague,none,none,"No company name, no job title, vague problem statement, hotmail domain suggests personal account not business.",ok,,1c399c2fd768112c18f1a68705f6ddb33ebaa5ee1d5bd61cd941d0fca22ace31,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05826,yes,buyer,specific,this_quarter,strong,"Real B2B consulting firm, marketing team of 30, concrete problem (ad conversion tracking), March deadline matches brief perfectly.",ok,,0d8fb505e05c832b706d25ad4a32bd34cc842fbe5b173de6329be27ec036b376,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05829,unclear,buyer,specific,this_quarter,partial,"Specific lead scoring problem and Q3 deadline, but no company name and iCloud email suggest personal account, not business.",ok,,f9ffe2394c30aea6283f911a6babc6a729305162b6d7c71aca084eb721f03360,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05839,unclear,unclear,vague,none,weak,"Minimal information provided. 'Pruce' is unclear/misspelled. No company name, title, or context about advertising spend or sales process.",ok,,4db58f647d3c2554e7c083fd0bb020dfb3bec41b3a323af9f3cf36a93bf3d9b4,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05843,unclear,unclear,vague,none,weak,"Minimal information provided. No company name, job title, or specific problem stated. Email domain suggests a business but insufficient detail to qualify.",ok,,ccc9785e17e50ab33aa91c8029f994e75daa844d7a4f20edf7535c23bd8e683d,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05846,unclear,buyer,vague,this_quarter,weak,Legal services firm unlikely to run paid ads for B2B leads. Vague problem statement. Hotmail email suggests small operation.,ok,,1c50e21aef4e565552664ccf9e0eb06fb04a61e1a737ba53f65dd3f1dfa2fd31,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05847,yes,buyer,vague,none,partial,"Real company with LinkedIn ad spend optimization need, but lacks specifics on lead quality, attribution, or sales process details.",ok,,b3b992674e1b835ea7afd48514feaa9276e4cee67bb3706617e35df9bdcd192c,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05881,yes,buyer,specific,this_quarter,weak,"Real B2B company with sales team and lead scoring need, but dental practice unlikely to run paid ads or need EMVA's scoring service.",ok,,1f35c7847550c032885a2526247f8d8b518732158b91d12dc647b99e13c58641,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05888,yes,buyer,specific,none,strong,Real B2B software company with concrete lead quality problem from Meta ads. Marketing Manager is right persona.,ok,,47a66c537cc95303bff0656505c9540421ba3bde4848e00a9fc5e2a2fcf4cdca,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05906,yes,competitor,specific,researching,none,"Competitor building their own attribution tool. Real spend and problem, but wrong persona for sales.",ok,,4e00e90e00f73f8a74dedf35850c1c60a00681d19eb5a2e1ceb3cc9fe0028dc8,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05920,yes,job_seeker,specific,this_quarter,none,"Job seeker asking about employment, not evaluating EMVA for their company's lead scoring needs.",ok,,1b2b8d912c97a8adb636fe10e623f042e702a2e6630ddbb7a87cc12909ac49b4,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05944,yes,buyer,vague,this_quarter,partial,"Real company, right persona, but no mention of ads, leads, or attribution—just seat pricing for unclear product.",ok,,9224b7efdf1c01b88177404a604db3a4d22a9c05719f90cf76f8cbb13e3f9b43,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05962,unclear,unclear,vague,none,none,"Minimal information provided. Generic greeting with no problem statement, company details unclear, job title too junior to indicate decision-making authority.",ok,,d520077be6e912b2250b201977d910c9025439b3a998d873bcbf7b5051f11d03,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05963,unclear,buyer,boilerplate,none,weak,"Real company name and marketing role fit buyer profile, but 'Not Applicable' problem statement suggests no genuine need or incomplete form.",ok,,00d5f4ade62691987b2bad13e7d7b0ec2be094d399eca9773072bcafdff0df1f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05969,unclear,buyer,specific,this_quarter,strong,"Specific attribution problem and budget, but yahoo email domain raises legitimacy concerns for a fabrication company.",ok,,b7ddc31a7685455cd6badb2ac9a2032de43bda4cc52f07461df0834b83bdfacd,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05979,unclear,buyer,vague,now,partial,"Head of Growth with 3-week deadline suggests real buyer, but no company name and gmail domain raise authenticity concerns. Problem lacks specificity.",ok,,9163d6e1941bd6e32ff07f3dc4eb286f837a59bd50396c6494a7558841a4a3ec,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05980,unclear,buyer,vague,none,weak,"Manufacturing company with sales role, but no problem stated. No evidence of paid ad spend or lead tracking pain.",ok,,57c8c2479cf0e0911484873d81ada8a4f8a05e994de9f1d069e1cb43f7443d66,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05984,unclear,buyer,vague,none,partial,"Head of Marketing at trading firm suggests potential buyer, but blank problem statement and Yahoo email raise credibility concerns.",ok,,a83bfe4db7aa9ea53b5f814a819714e204cace1a246be45d39910eb5daec08e9,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05985,yes,buyer,vague,none,partial,"Real business with LinkedIn ad spend, but lacks specifics on lead quality, CRM integration, or attribution pain. No company name or title provided.",ok,,a23ced0035c3a60986eab94c69e1d8f360efb07042cae98d86ce47ecaad1740f,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
L05999,unclear,student,vague,none,none,"Claims student status but uses company email. Problem is vague (generic LinkedIn optimization). No mention of lead scoring, attribution, or sales process.",ok,,d4a676d9e5c933453fd06d9c1aafe201ce6808099b879da08dba8da5dd48916a,38a38ed6d57fda66,judgments-v1,claude-haiku-4-5-20251001
