company_name,domain,sector,employee_band,country,hq_city,annual_revenue_band,founded_year,funding_stage,crm_platform,monthly_ad_spend_band,ad_platforms,is_hiring,open_roles,emitted_domain,domain_in_companies_csv
Beacon Systems Ltd,beacon-systems.example,Software,51-200,UK,Birmingham,£10m-£50m,2004,Series B,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0,beacon-systems.example,True
Orchard Consulting Ltd,orchard-consulting.example,Professional services,11-50,UK,Bristol,£1m-£10m,2011,Bootstrapped,No CRM,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",True,2,orchard-consulting.example,True
Beacon Works Ltd,beacon-works.example,Manufacturing,1-10,UK,Edinburgh,under £1m,2016,Bootstrapped,Spreadsheet,none,[],False,0,beacon-works.example,True
Rosewood Transport Ltd,rosewood-transport.example,Logistics,51-200,UK,Manchester,£50m-£250m,2003,Series B,HubSpot,under £5k,"[""LinkedIn Ads""]",True,14,rosewood-transport.example,True
Stonebridge Recruitment Inc,stonebridge-recruitment.example,Professional services,201-1000,US,Seattle,£10m-£50m,1967,Series B,Spreadsheet,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",True,19,stonebridgerecr-group.example,False
Nettlefield Software Ltd,nettlefield-software.example,Software,201-1000,UK,Bristol,£50m-£250m,2016,Series B,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,nettlefield-software.example,True
Emberly Systems Ltd,emberly-systems.example,Software,11-50,UK,Birmingham,£1m-£10m,2021,Bootstrapped,Spreadsheet,under £5k,"[""Google Ads""]",True,1,emberly-systems.example,True
Dovecote Accountants Ltd,dovecote-accountants.example,Professional services,11-50,UK,London,£1m-£10m,2024,Bootstrapped,HubSpot,none,[],True,5,dovecoteacco-group.example,False
Northwind Software Ltd,northwind-software.example,Software,51-200,UK,Edinburgh,£10m-£50m,1999,Bootstrapped,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0,northwindsoft-group.example,False
Bramble Industries Inc,bramble-industries.example,Manufacturing,1-10,US,Seattle,under £1m,2024,Bootstrapped,No CRM,none,[],False,0,brambleindu-group.example,False
Quartz Components Ltd,quartz-components.example,Manufacturing,11-50,UK,Bristol,£1m-£10m,2013,Bootstrapped,Spreadsheet,none,[],False,0,quartz-components.example,True
Juniper Accountants GmbH,juniper-accountants.example,Professional services,11-50,DE,Frankfurt,£1m-£10m,1995,Seed,HubSpot,under £5k,"[""Google Ads""]",False,0,juniper-accountants.example,True
Yarrow Components Inc,yarrow-components.example,Manufacturing,201-1000,US,Austin,£50m-£250m,2010,Series C+,Salesforce,£25k-£100k,"[""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,21,yarrowcomp-group.example,False
Granite Care SAS,granite-care.example,Healthcare,51-200,FR,Lyon,£10m-£50m,2004,Series A,HubSpot,£5k-£25k,"[""Meta Ads"", ""TikTok Ads""]",True,6,granite-care.example,True
Pinecrest Works Inc,pinecrest-works.example,Manufacturing,51-200,US,Seattle,£10m-£50m,2020,Series B,HubSpot,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0,pinecrestwork-group.example,False
Ironbridge Health BV,ironbridge-health.example,Healthcare,1-10,NL,Eindhoven,under £1m,2008,Bootstrapped,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",True,2,ironbridgeheal-group.example,False
Stonebridge Components GmbH,stonebridge-components.example,Manufacturing,11-50,DE,Frankfurt,£1m-£10m,2001,Bootstrapped,No CRM,under £5k,"[""Google Ads""]",False,0,stonebridge-components.example,True
Oldfield Couriers Ltd,oldfield-couriers.example,Logistics,11-50,UK,Leeds,£1m-£10m,2013,Bootstrapped,Spreadsheet,under £5k,"[""LinkedIn Ads""]",True,5,oldfield-couriers.example,True
Larkspur Pharma Inc,larkspur-pharma.example,Healthcare,51-200,US,Boston,£10m-£50m,1995,Private equity,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,larkspurphar-group.example,False
Norfolk Stores Inc,norfolk-stores.example,Retail,51-200,US,New York,£10m-£50m,1996,Seed,Salesforce,under £5k,"[""Google Ads""]",False,0,norfolkstor-group.example,False
Orchard Legal BV,orchard-legal.example,Professional services,1-10,NL,Amsterdam,under £1m,2007,Seed,No CRM,none,[],False,0,orchardlega-group.example,False
Dovecote Haulage BV,dovecote-haulage.example,Logistics,11-50,NL,Utrecht,£1m-£10m,2021,Seed,Salesforce,£25k-£100k,"[""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,2,dovecote-haulage.example,True
Lantern Components Inc,lantern-components.example,Manufacturing,1-10,US,Chicago,under £1m,2010,Bootstrapped,HubSpot,under £5k,"[""LinkedIn Ads""]",False,0,lantern-components.example,True
Bluebell Components SAS,bluebell-components.example,Manufacturing,11-50,FR,Lyon,£10m-£50m,2011,Bootstrapped,Salesforce,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",False,0,bluebell-components.example,True
Quartz Industries SAS,quartz-industries.example,Manufacturing,11-50,FR,Lyon,£1m-£10m,2018,Series B,No CRM,none,[],False,0,quartz-industries.example,True
Granite Works Inc,granite-works.example,Manufacturing,51-200,US,Boston,£10m-£50m,2024,Series A,HubSpot,£25k-£100k,"[""Meta Ads"", ""Microsoft Ads"", ""TikTok Ads""]",True,6,granitework-group.example,False
Vantage Dental Inc,vantage-dental.example,Healthcare,201-1000,US,Seattle,£50m-£250m,1982,Private equity,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0,vantagedent-group.example,False
Kingsway Transport SAS,kingsway-transport.example,Logistics,51-200,FR,Toulouse,£10m-£50m,2019,Seed,Spreadsheet,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0,kingsway-transport.example,True
Pinecrest Couriers Ltd,pinecrest-couriers.example,Logistics,1000+,UK,Edinburgh,£250m+,1996,Series C+,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""TikTok Ads""]",True,68,pinecrest-couriers.example,True
Jasper Market Ltd,jasper-market.example,Retail,51-200,UK,Birmingham,£10m-£50m,2000,Series C+,Spreadsheet,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",True,9,jasper-market.example,True
Keystone Freight Ltd,keystone-freight.example,Logistics,51-200,UK,Edinburgh,£10m-£50m,2006,Series A,HubSpot,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0,keystone-freight.example,True
Keystone Lending BV,keystone-lending.example,Financial services,51-200,NL,Eindhoven,£10m-£50m,2023,Series A,Salesforce,£5k-£25k,"[""LinkedIn Ads"", ""Microsoft Ads""]",False,0,keystone-lending.example,True
Dovecote Freight Inc,dovecote-freight.example,Logistics,201-1000,US,Boston,£50m-£250m,1977,Bootstrapped,Salesforce,£25k-£100k,"[""Meta Ads"", ""Microsoft Ads"", ""TikTok Ads""]",False,0,dovecote-freight.example,True
Quayside Goods Inc,quayside-goods.example,Retail,201-1000,US,Austin,£50m-£250m,1997,Series C+,Salesforce,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",True,17,quayside-goods.example,True
Emberly Software Ltd,emberly-software.example,Software,201-1000,UK,Edinburgh,£50m-£250m,1982,Series B,HubSpot,£5k-£25k,"[""Meta Ads"", ""TikTok Ads""]",True,23,emberly-software.example,True
Ironbridge Goods Ltd,ironbridge-goods.example,Retail,51-200,UK,Manchester,£10m-£50m,1996,Private equity,No CRM,under £5k,"[""Meta Ads""]",False,0,ironbridge-goods.example,True
Westbrook Haulage SAS,westbrook-haulage.example,Logistics,11-50,FR,Lille,£1m-£10m,2023,Bootstrapped,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,westbrook-haulage.example,True
Moorland Education Ltd,moorland-education.example,Education,201-1000,UK,Leeds,£50m-£250m,2015,Series C+,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Microsoft Ads""]",False,0,moorlandeduc-group.example,False
Zephyr Engineering Inc,zephyr-engineering.example,Manufacturing,1-10,US,Austin,under £1m,2019,Seed,HubSpot,none,[],True,1,zephyr-engineering.example,True
Dovecote Works GmbH,dovecote-works.example,Manufacturing,201-1000,DE,Hamburg,£50m-£250m,1993,Bootstrapped,Salesforce,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,16,dovecote-works.example,True
Oakridge Outfitters Ltd,oakridge-outfitters.example,Retail,1-10,UK,London,under £1m,2013,Bootstrapped,Spreadsheet,under £5k,"[""LinkedIn Ads""]",False,0,oakridgeoutf-group.example,False
Foxglove Training Inc,foxglove-training.example,Education,201-1000,US,San Francisco,£10m-£50m,1976,Bootstrapped,HubSpot,under £5k,"[""LinkedIn Ads""]",True,24,foxglove-training.example,True
Oldfield Industries Ltd,oldfield-industries.example,Manufacturing,11-50,UK,Manchester,£1m-£10m,2021,Series A,Spreadsheet,none,[],True,2,oldfield-industries.example,True
Jasper Retail Inc,jasper-retail.example,Retail,51-200,US,Chicago,£50m-£250m,2003,Series C+,Pipedrive,under £5k,"[""Meta Ads""]",True,8,jasper-retail.example,True
Alder Recruitment Inc,alder-recruitment.example,Professional services,1-10,US,New York,under £1m,2020,Bootstrapped,HubSpot,none,[],False,0,alder-recruitment.example,True
Ivywood Finance SAS,ivywood-finance.example,Financial services,1000+,FR,Lyon,£250m+,2020,Bootstrapped,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""TikTok Ads""]",True,74,ivywood-finance.example,True
Clearwater Shipping Ltd,clearwater-shipping.example,Logistics,51-200,UK,London,£10m-£50m,1996,Series B,Spreadsheet,none,[],False,0,clearwater-shipping.example,True
Riverside Engineering Ltd,riverside-engineering.example,Manufacturing,11-50,UK,Birmingham,£1m-£10m,2005,Bootstrapped,No CRM,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0,riverside-engineering.example,True
Keystone Labs Inc,keystone-labs.example,Software,11-50,US,Boston,£1m-£10m,2009,Bootstrapped,HubSpot,under £5k,"[""Google Ads""]",True,1,keystone-labs.example,True
Inkwell Stores Inc,inkwell-stores.example,Retail,51-200,US,New York,£50m-£250m,2008,Bootstrapped,No CRM,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads""]",True,6,inkwell-stores.example,True
Evergreen Cloud Ltd,evergreen-cloud.example,Software,201-1000,UK,Manchester,£50m-£250m,1985,Series C+,Pipedrive,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",True,24,evergreen-cloud.example,True
Ashford Dental Ltd,ashford-dental.example,Healthcare,1-10,UK,London,under £1m,2023,Seed,No CRM,under £5k,"[""Google Ads""]",False,0,ashford-dental.example,True
Marigold Freight BV,marigold-freight.example,Logistics,1-10,NL,Amsterdam,under £1m,2005,Bootstrapped,HubSpot,none,[],True,1,marigoldfrei-group.example,False
Clearwater Cloud Inc,clearwater-cloud.example,Software,201-1000,US,Boston,£50m-£250m,1996,Series C+,No CRM,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0,clearwaterclou-group.example,False
Bluebell Care Ltd,bluebell-care.example,Healthcare,11-50,UK,Bristol,£1m-£10m,2007,Bootstrapped,Salesforce,£5k-£25k,"[""Microsoft Ads"", ""TikTok Ads""]",True,5,bluebellcare-group.example,False
Umber Outfitters Inc,umber-outfitters.example,Retail,1-10,US,Seattle,under £1m,2010,Seed,HubSpot,under £5k,"[""Microsoft Ads""]",False,0,umber-outfitters.example,True
Heron Cloud Ltd,heron-cloud.example,Software,11-50,UK,Edinburgh,£1m-£10m,2005,Seed,Spreadsheet,under £5k,"[""Meta Ads""]",True,2,heron-cloud.example,True
Quartz College SAS,quartz-college.example,Education,1-10,FR,Toulouse,under £1m,2008,Bootstrapped,HubSpot,under £5k,"[""Google Ads""]",False,0,quartzcoll-group.example,False
Hawthorn Academy Ltd,hawthorn-academy.example,Education,1-10,UK,Leeds,under £1m,1996,Seed,HubSpot,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,hawthorn-academy.example,True
Harbour Care Ltd,harbour-care.example,Healthcare,1-10,UK,Bristol,under £1m,2003,Bootstrapped,Pipedrive,under £5k,"[""Google Ads""]",True,1,harbour-care.example,True
Saltmarsh Couriers GmbH,saltmarsh-couriers.example,Logistics,201-1000,DE,Frankfurt,£50m-£250m,2006,Series A,Pipedrive,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",True,19,saltmarsh-couriers.example,True
Kelvin Training Ltd,kelvin-training.example,Education,1-10,UK,London,under £1m,1999,Bootstrapped,Spreadsheet,none,[],False,0,kelvintrai-group.example,False
Orchard Data GmbH,orchard-data.example,Software,1-10,DE,Munich,under £1m,2004,Bootstrapped,HubSpot,under £5k,"[""LinkedIn Ads""]",False,0,orchard-data.example,True
Clearwater Freight Ltd,clearwater-freight.example,Logistics,1-10,UK,Leeds,under £1m,2023,Bootstrapped,Pipedrive,none,[],True,1,clearwater-freight.example,True
Juniper Logistics Inc,juniper-logistics.example,Logistics,11-50,US,Boston,£1m-£10m,1995,Bootstrapped,No CRM,none,[],True,6,juniper-logistics.example,True
Kingsway Insurance GmbH,kingsway-insurance.example,Financial services,1-10,DE,Berlin,under £1m,2005,Seed,Spreadsheet,none,[],False,0,kingswayinsu-group.example,False
Granite Data GmbH,granite-data.example,Software,51-200,DE,Berlin,£10m-£50m,2002,Seed,Salesforce,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",False,0,granitedata-group.example,False
Stonebridge Digital SAS,stonebridge-digital.example,Software,11-50,FR,Lille,£1m-£10m,2017,Bootstrapped,Salesforce,under £5k,"[""Google Ads""]",False,0,stonebridge-digital.example,True
Hawthorn College Inc,hawthorn-college.example,Education,1-10,US,New York,under £1m,2001,Bootstrapped,HubSpot,none,[],False,0,hawthorncoll-group.example,False
Evergreen Recruitment SAS,evergreen-recruitment.example,Professional services,11-50,FR,Lille,£1m-£10m,2000,Series A,HubSpot,under £5k,"[""LinkedIn Ads""]",True,3,evergreen-recruitment.example,True
Cedar Stores Inc,cedar-stores.example,Retail,11-50,US,Boston,£1m-£10m,2008,Seed,Pipedrive,under £5k,"[""Google Ads""]",False,0,cedarstor-group.example,False
Kelvin Market Inc,kelvin-market.example,Retail,11-50,US,Boston,£1m-£10m,1997,Seed,HubSpot,under £5k,"[""Meta Ads""]",True,4,kelvin-market.example,True
Lantern Industries BV,lantern-industries.example,Manufacturing,11-50,NL,Eindhoven,£1m-£10m,2014,Series A,Salesforce,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",True,3,lantern-industries.example,True
Glenmoor Accountants Ltd,glenmoor-accountants.example,Professional services,11-50,UK,Birmingham,£1m-£10m,2018,Bootstrapped,No CRM,none,[],True,7,glenmoor-accountants.example,True
Emberly Wealth BV,emberly-wealth.example,Financial services,1-10,NL,Amsterdam,under £1m,2003,Bootstrapped,HubSpot,£25k-£100k,"[""Google Ads"", ""Meta Ads"", ""TikTok Ads""]",False,0,emberly-wealth.example,True
Tamarind Legal Ltd,tamarind-legal.example,Professional services,201-1000,UK,Birmingham,£50m-£250m,2018,Series B,Salesforce,£100k+,"[""Google Ads"", ""Meta Ads"", ""Microsoft Ads"", ""TikTok Ads""]",True,14,tamarindlega-group.example,False
Zephyr Shipping Inc,zephyr-shipping.example,Logistics,51-200,US,New York,£10m-£50m,2013,Series B,Pipedrive,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Microsoft Ads""]",False,0,zephyrship-group.example,False
Bramble Advisory Inc,bramble-advisory.example,Professional services,11-50,US,Seattle,£1m-£10m,1999,Bootstrapped,Spreadsheet,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads""]",False,0,bramble-advisory.example,True
Upland Advisory SAS,upland-advisory.example,Professional services,1-10,FR,Paris,under £1m,2003,Bootstrapped,No CRM,under £5k,"[""Google Ads""]",False,0,upland-advisory.example,True
Oldfield College Ltd,oldfield-college.example,Education,11-50,UK,Bristol,under £1m,2012,Bootstrapped,HubSpot,£5k-£25k,"[""LinkedIn Ads"", ""Meta Ads""]",False,0,oldfield-college.example,True
Riverside Dental GmbH,riverside-dental.example,Healthcare,1000+,DE,Munich,£250m+,2005,Bootstrapped,Salesforce,£100k+,"[""Google Ads"", ""LinkedIn Ads"", ""Meta Ads"", ""Microsoft Ads""]",False,0,riverside-dental.example,True
Stonebridge Education Inc,stonebridge-education.example,Education,11-50,US,New York,£1m-£10m,2004,Seed,Spreadsheet,under £5k,"[""Google Ads""]",False,0,stonebridge-education.example,True
Driftwood Manufacturing Ltd,driftwood-manufacturing.example,Manufacturing,11-50,UK,Bristol,£1m-£10m,2014,Seed,Spreadsheet,£5k-£25k,"[""LinkedIn Ads"", ""Microsoft Ads""]",True,4,driftwood-manufacturing.example,True
Marigold Insurance GmbH,marigold-insurance.example,Financial services,51-200,DE,Frankfurt,£1m-£10m,2015,Seed,HubSpot,£5k-£25k,"[""LinkedIn Ads"", ""TikTok Ads""]",True,13,marigold-insurance.example,True
Silverline Digital Ltd,silverline-digital.example,Software,201-1000,UK,Leeds,£50m-£250m,2005,Bootstrapped,Salesforce,£25k-£100k,"[""Google Ads"", ""LinkedIn Ads"", ""Microsoft Ads""]",False,0,silverline-digital.example,True
Westbrook Couriers Inc,westbrook-couriers.example,Logistics,1-10,US,Chicago,under £1m,2012,Seed,Spreadsheet,under £5k,"[""Meta Ads""]",True,2,westbrook-couriers.example,True
Inkwell Health Ltd,inkwell-health.example,Healthcare,1-10,UK,Manchester,under £1m,2015,Bootstrapped,Spreadsheet,under £5k,"[""LinkedIn Ads""]",False,0,inkwell-health.example,True
Evergreen Insurance Ltd,evergreen-insurance.example,Financial services,51-200,UK,Manchester,£10m-£50m,1997,Series A,Salesforce,under £5k,"[""LinkedIn Ads""]",False,0,evergreen-insurance.example,True
Riverside Consulting Inc,riverside-consulting.example,Professional services,51-200,US,Seattle,£10m-£50m,2004,Series A,Salesforce,£5k-£25k,"[""Google Ads"", ""Microsoft Ads""]",True,9,riversidecons-group.example,False
Tamarind Capital Ltd,tamarind-capital.example,Financial services,1-10,UK,Bristol,under £1m,2007,Bootstrapped,Pipedrive,under £5k,"[""Google Ads""]",True,1,tamarind-capital.example,True
Bluebell Works Ltd,bluebell-works.example,Manufacturing,1-10,UK,Edinburgh,under £1m,2017,Bootstrapped,Spreadsheet,under £5k,"[""LinkedIn Ads""]",False,0,bluebellwork-group.example,False
Rosewood Data Ltd,rosewood-data.example,Software,51-200,UK,Edinburgh,£1m-£10m,1995,Series C+,HubSpot,under £5k,"[""Meta Ads""]",True,14,rosewood-data.example,True
Pebble Insurance GmbH,pebble-insurance.example,Financial services,51-200,DE,Berlin,£10m-£50m,2011,Seed,HubSpot,£5k-£25k,"[""Google Ads"", ""LinkedIn Ads""]",True,9,pebbleinsu-group.example,False
Tamarind Data Inc,tamarind-data.example,Software,1-10,US,Seattle,under £1m,2009,Seed,No CRM,£5k-£25k,"[""Google Ads"", ""Meta Ads""]",False,0,tamarind-data.example,True
Greystone College SAS,greystone-college.example,Education,1-10,FR,Lyon,under £1m,2008,Seed,Spreadsheet,none,[],False,0,greystone-college.example,True
Foxglove Labs GmbH,foxglove-labs.example,Software,11-50,DE,Frankfurt,£10m-£50m,2023,Seed,HubSpot,under £5k,"[""Meta Ads""]",True,6,foxglovelabs-group.example,False
Jasper Health SAS,jasper-health.example,Healthcare,1-10,FR,Lyon,under £1m,2005,Bootstrapped,HubSpot,under £5k,"[""LinkedIn Ads""]",False,0,jasper-health.example,True
Tidewater Fabrication Ltd,tidewater-fabrication.example,Manufacturing,51-200,UK,London,£10m-£50m,2008,Series A,HubSpot,none,[],True,6,tidewaterfabr-group.example,False
Westbrook Retail Ltd,westbrook-retail.example,Retail,1000+,UK,Birmingham,£250m+,2012,Public,Salesforce,£25k-£100k,"[""Meta Ads"", ""Microsoft Ads"", ""TikTok Ads""]",True,66,westbrook-retail.example,True
Quartz Shipping Ltd,quartz-shipping.example,Logistics,11-50,UK,Manchester,£1m-£10m,2001,Bootstrapped,Salesforce,£5k-£25k,"[""Meta Ads"", ""Microsoft Ads""]",True,4,quartz-shipping.example,True
